valid_time,ssrd,strd,ssr,str,stl1,swvl1,NetRadiation,SW_out,LW_out,PPFD
2019-01-13 14:30:00,0.0,216.55487,9.999997e-16,-48.611816,270.53394,0.5599059,-48.611816,-9.999997e-16,265.1667,0.0
2019-01-13 15:00:00,0.0,218.1218,9.999997e-16,-46.673004,270.59717,0.55994195,-46.673004,-9.999997e-16,264.7948,0.0
2019-01-13 15:30:00,0.0,220.07333,9.999997e-16,-44.65506,270.6714,0.55997574,-44.65506,-9.999997e-16,264.7284,0.0
2019-01-13 16:00:00,0.0,222.02487,9.999997e-16,-42.63712,270.7456,0.56000954,-42.63712,-9.999997e-16,264.662,0.0
2019-01-13 16:30:00,0.0,232.47055,9.999997e-16,-33.131084,270.7567,0.5600468,-33.131084,-9.999997e-16,265.60162,0.0
2019-01-13 17:00:00,0.0,242.91624,9.999997e-16,-23.625051,270.76782,0.560084,-23.625051,-9.999997e-16,266.5413,0.0
2019-01-13 17:30:00,0.0,245.25333,9.999997e-16,-22.115833,270.76025,0.56012326,-22.115833,-9.999997e-16,267.36917,0.0
2019-01-13 18:00:00,0.0,247.59042,9.999997e-16,-20.606615,270.7527,0.56016254,-20.606615,-9.999997e-16,268.19705,0.0
2019-01-13 18:30:00,0.0,254.10893,9.999997e-16,-15.543094,270.68274,0.5601831,-15.543094,-9.999997e-16,269.65204,0.0
2019-01-13 19:00:00,0.0,260.62744,9.999997e-16,-10.479572,270.6128,0.5602037,-10.479572,-9.999997e-16,271.10703,0.0
2019-01-13 19:30:00,0.0,264.04572,9.999997e-16,-8.190094,270.62048,0.5601864,-8.190094,-9.999997e-16,272.2358,0.0
2019-01-13 20:00:00,0.0,267.464,9.999997e-16,-5.900616,270.62817,0.56016916,-5.900616,-9.999997e-16,273.3646,0.0
2019-01-13 20:30:00,0.0,269.91364,9.999997e-16,-4.727674,270.5885,0.56014836,-4.727674,-9.999997e-16,274.6413,0.0
2019-01-13 21:00:00,0.0,272.36325,9.999997e-16,-3.554732,270.54883,0.56012756,-3.554732,-9.999997e-16,275.91797,0.0
2019-01-13 21:30:00,0.0,271.93872,9.999997e-16,-4.9952297,270.37976,0.56022644,-4.9952297,-9.999997e-16,276.93396,0.0
2019-01-13 22:00:00,0.0,271.5142,9.999997e-16,-6.435727,270.2107,0.56032526,-6.435727,-9.999997e-16,277.94992,0.0
2019-01-13 22:30:00,0.0,273.5672,9.999997e-16,-5.397678,270.1858,0.5603048,-5.397678,-9.999997e-16,278.96487,0.0
2019-01-13 23:00:00,0.0,275.6202,9.999997e-16,-4.3596287,270.1609,0.5602844,-4.3596287,-9.999997e-16,279.97983,0.0
2019-01-13 23:30:00,0.0,276.5567,9.999997e-16,-4.3341494,270.27185,0.5602642,-4.3341494,-9.999997e-16,280.8908,0.0
2019-01-14 00:00:00,0.0,277.49316,9.999997e-16,-4.3086696,270.3828,0.56024414,-4.3086696,-9.999997e-16,281.80182,0.0
2019-01-14 00:30:00,0.0,279.21515,9.999997e-16,-3.4757247,270.42004,0.56021893,-3.4757247,-9.999997e-16,282.69086,0.0
2019-01-14 01:00:00,0.0,280.93713,9.999997e-16,-2.64278,270.45728,0.5601938,-2.64278,-9.999997e-16,283.57993,0.0
2019-01-14 01:30:00,0.0,280.8047,9.999997e-16,-3.5165071,270.47302,0.5601713,-3.5165071,-9.999997e-16,284.32123,0.0
2019-01-14 02:00:00,0.0,280.67227,9.999997e-16,-4.3902345,270.48877,0.56014884,-4.3902345,-9.999997e-16,285.0625,0.0
2019-01-14 02:30:00,0.0,278.30096,9.999997e-16,-7.232978,270.5193,0.5601278,-7.232978,-9.999997e-16,285.53394,0.0
2019-01-14 03:00:00,0.0,275.92963,9.999997e-16,-10.075721,270.5498,0.56010675,-10.075721,-9.999997e-16,286.00534,0.0
2019-01-14 03:30:00,0.0,275.9353,9.999997e-16,-10.514777,270.55762,0.560089,-10.514777,-9.999997e-16,286.45007,0.0
2019-01-14 04:00:00,0.0,275.94098,9.999997e-16,-10.953834,270.56543,0.56007123,-10.953834,-9.999997e-16,286.8948,0.0
2019-01-14 04:30:00,0.0,276.8083,9.999997e-16,-10.4468975,270.5951,0.5600419,-10.4468975,-9.999997e-16,287.2552,0.0
2019-01-14 05:00:00,0.0,277.67563,9.999997e-16,-9.9399605,270.62476,0.56001264,-9.9399605,-9.999997e-16,287.6156,0.0
2019-01-14 05:30:00,0.0,277.27075,9.999997e-16,-10.492331,270.6859,0.55999315,-10.492331,-9.999997e-16,287.76306,0.0
2019-01-14 06:00:00,0.0,276.86584,9.999997e-16,-11.044701,270.74707,0.55997366,-11.044701,-9.999997e-16,287.91055,0.0
2019-01-14 06:30:00,0.0,279.19196,9.999997e-16,-10.368141,270.7328,0.5599522,-10.368141,-9.999997e-16,289.56012,0.0
2019-01-14 07:00:00,0.0,281.5181,9.999997e-16,-9.691582,270.7185,0.55993074,-9.691582,-9.999997e-16,291.2097,0.0
2019-01-14 07:30:00,0.051237013,279.78143,0.034865834,-11.05121,270.73108,0.5599113,-11.016345,0.01637118,290.83264,0.1045235
2019-01-14 08:00:00,0.10247403,278.0448,0.06973167,-12.41084,270.74365,0.5598919,-12.341108,0.03274236,290.45563,0.209047
2019-01-14 08:30:00,5.352455,278.08444,3.366086,-12.476354,270.7329,0.5598726,-9.110268,1.986369,290.5608,10.919008
2019-01-14 09:00:00,10.602436,278.12408,6.6624403,-12.541867,270.72217,0.5598534,-5.879427,3.9399958,290.66595,21.62897
2019-01-14 09:30:00,18.163336,276.90598,11.382462,-14.231211,270.33838,0.5598334,-2.8487496,6.7808747,291.1372,37.053204
2019-01-14 10:00:00,25.724236,275.68787,16.102482,-15.920554,269.9546,0.5598134,0.18192768,9.621754,291.60843,52.47744
2019-01-14 10:30:00,27.091154,275.0082,16.933655,-17.111076,270.04285,0.5597922,-0.1774211,10.157499,292.1193,55.265953
2019-01-14 11:00:00,28.458073,274.32855,17.764828,-18.301598,270.1311,0.55977106,-0.53676987,10.693245,292.63016,58.054466
2019-01-14 11:30:00,22.880663,278.35565,14.266047,-14.799457,270.1316,0.55974895,-0.53341055,8.614616,293.1551,46.67655
2019-01-14 12:00:00,17.303253,282.38275,10.767264,-11.297316,270.13208,0.55972683,-0.53005123,6.535989,293.68005,35.298637
2019-01-14 12:30:00,11.517386,282.5268,7.19341,-11.248533,270.22778,0.559706,-4.055124,4.3239765,293.7753,23.495468
2019-01-14 13:00:00,5.731519,282.6708,3.6195552,-11.199752,270.3235,0.5596852,-7.5801964,2.111964,293.87054,11.692299
2019-01-14 13:30:00,2.8657596,281.6261,1.8097776,-11.918404,270.31824,0.5596663,-10.108626,1.055982,293.5445,5.8461494
2019-01-14 14:00:00,0.0,280.58142,9.999997e-16,-12.637056,270.313,0.5596474,-12.637056,-9.999997e-16,293.21848,0.0
2019-01-14 14:30:00,0.0,280.11172,9.999997e-16,-12.836934,270.29028,0.55962336,-12.836934,-9.999997e-16,292.94867,0.0
2019-01-14 15:00:00,0.0,279.64203,9.999997e-16,-13.036812,270.26758,0.5595993,-13.036812,-9.999997e-16,292.67883,0.0
2019-01-14 15:30:00,0.0,279.54242,9.999997e-16,-12.876801,270.26917,0.5595789,-12.876801,-9.999997e-16,292.41925,0.0
2019-01-14 16:00:00,0.0,279.44284,9.999997e-16,-12.716788,270.27075,0.55955845,-12.716788,-9.999997e-16,292.15964,0.0
2019-01-14 16:30:00,0.0,280.315,9.999997e-16,-11.685513,270.30115,0.5595377,-11.685513,-9.999997e-16,292.00052,0.0
2019-01-14 17:00:00,0.0,281.18716,9.999997e-16,-10.654237,270.33154,0.55951697,-10.654237,-9.999997e-16,291.8414,0.0
2019-01-14 17:30:00,0.0,280.31097,9.999997e-16,-11.270516,270.29114,0.5594987,-11.270516,-9.999997e-16,291.58148,0.0
2019-01-14 18:00:00,0.0,279.43475,9.999997e-16,-11.886796,270.25073,0.5594805,-11.886796,-9.999997e-16,291.32156,0.0
2019-01-14 18:30:00,0.0,280.711,9.999997e-16,-10.428782,270.22546,0.5594559,-10.428782,-9.999997e-16,291.1398,0.0
2019-01-14 19:00:00,0.0,281.98727,9.999997e-16,-8.970769,270.2002,0.5594312,-8.970769,-9.999997e-16,290.95804,0.0
2019-01-14 19:30:00,0.0,282.38684,9.999997e-16,-8.457688,270.14465,0.5594115,-8.457688,-9.999997e-16,290.8445,0.0
2019-01-14 20:00:00,0.0,282.78638,9.999997e-16,-7.9446073,270.0891,0.5593919,-7.9446073,-9.999997e-16,290.731,0.0
2019-01-14 20:30:00,0.0,283.52942,9.999997e-16,-7.2195196,270.07166,0.5593727,-7.2195196,-9.999997e-16,290.74893,0.0
2019-01-14 21:00:00,0.0,284.27243,9.999997e-16,-6.4944324,270.0542,0.55935353,-6.4944324,-9.999997e-16,290.76688,0.0
2019-01-14 21:30:00,0.0,280.35632,9.999997e-16,-10.026085,269.73352,0.5593221,-10.026085,-9.999997e-16,290.3824,0.0
2019-01-14 22:00:00,0.0,276.4402,9.999997e-16,-13.557737,269.41284,0.55929065,-13.557737,-9.999997e-16,289.99792,0.0
2019-01-14 22:30:00,0.0,276.57147,9.999997e-16,-13.1519575,269.39575,0.55927145,-13.1519575,-9.999997e-16,289.72342,0.0
2019-01-14 23:00:00,0.0,276.70273,9.999997e-16,-12.746178,269.37866,0.55925226,-12.746178,-9.999997e-16,289.4489,0.0
2019-01-14 23:30:00,0.0,277.3011,9.999997e-16,-12.000754,269.40906,0.55923176,-12.000754,-9.999997e-16,289.30188,0.0
2019-01-15 00:00:00,0.0,277.89948,9.999997e-16,-11.255331,269.43945,0.5592113,-11.255331,-9.999997e-16,289.15482,0.0
2019-01-15 00:30:00,0.0,276.8839,9.999997e-16,-11.985745,269.4795,0.5591904,-11.985745,-9.999997e-16,288.86966,0.0
2019-01-15 01:00:00,0.0,275.86835,9.999997e-16,-12.71616,269.51953,0.5591694,-12.71616,-9.999997e-16,288.5845,0.0
2019-01-15 01:30:00,0.0,277.1857,9.999997e-16,-11.261148,269.5227,0.55915356,-11.261148,-9.999997e-16,288.44684,0.0
2019-01-15 02:00:00,0.0,278.50305,9.999997e-16,-9.806138,269.52588,0.55913764,-9.806138,-9.999997e-16,288.3092,0.0
2019-01-15 02:30:00,0.0,277.82013,9.999997e-16,-10.21739,269.49268,0.55911344,-10.21739,-9.999997e-16,288.0375,0.0
2019-01-15 03:00:00,0.0,277.13718,9.999997e-16,-10.628641,269.45947,0.55908924,-10.628641,-9.999997e-16,287.7658,0.0
2019-01-15 03:30:00,0.0,276.00623,9.999997e-16,-11.416433,269.4701,0.55906713,-11.416433,-9.999997e-16,287.42267,0.0
2019-01-15 04:00:00,0.0,274.8753,9.999997e-16,-12.2042265,269.4807,0.5590451,-12.2042265,-9.999997e-16,287.07953,0.0
2019-01-15 04:30:00,0.0,273.19543,9.999997e-16,-13.404556,269.51135,0.5590278,-13.404556,-9.999997e-16,286.6,0.0
2019-01-15 05:00:00,0.0,271.5156,9.999997e-16,-14.604885,269.542,0.55901045,-14.604885,-9.999997e-16,286.12048,0.0
2019-01-15 05:30:00,0.0,271.96164,9.999997e-16,-13.862617,269.52673,0.5589881,-13.862617,-9.999997e-16,285.82428,0.0
2019-01-15 06:00:00,0.0,272.40768,9.999997e-16,-13.120348,269.51147,0.5589657,-13.120348,-9.999997e-16,285.52805,0.0
2019-01-15 06:30:00,0.0,268.84607,9.999997e-16,-15.5840225,269.4635,0.5589508,-15.5840225,-9.999997e-16,284.4301,0.0
2019-01-15 07:00:00,0.0,265.28445,9.999997e-16,-18.047697,269.41553,0.5589358,-18.047697,-9.999997e-16,283.33215,0.0
2019-01-15 07:30:00,0.07969903,267.3636,0.0526436,-15.742365,269.35583,0.5589167,-15.689722,0.027055431,283.10596,0.16258602
2019-01-15 08:00:00,0.15939806,269.44272,0.1052872,-13.437034,269.29614,0.55889755,-13.331746,0.054110862,282.87976,0.32517204
2019-01-15 08:30:00,4.8361373,270.11038,3.0060833,-12.930642,269.2915,0.55887663,-9.924559,1.8300539,283.04102,9.86572
2019-01-15 09:00:00,9.5128765,270.77805,5.9068794,-12.424251,269.28687,0.5588558,-6.517371,3.605997,283.2023,19.406267
2019-01-15 09:30:00,14.680379,270.57892,9.17308,-12.983268,269.33252,0.55883497,-3.8101878,5.507299,283.5622,29.947971
2019-01-15 10:00:00,19.847881,270.37976,12.4392805,-13.542285,269.37817,0.55881417,-1.1030045,7.408601,283.92206,40.489677
2019-01-15 10:30:00,20.963516,271.3509,13.079012,-12.9038315,269.39966,0.55879843,0.17517996,7.8845034,284.25473,42.76557
2019-01-15 11:00:00,22.07915,272.32202,13.718743,-12.265379,269.42114,0.55878276,1.4533644,8.360406,284.5874,45.041462
2019-01-15 11:30:00,18.81612,271.99863,11.710142,-12.590197,269.51282,0.558763,-0.8800545,7.1059766,284.5888,38.38488
2019-01-15 12:00:00,15.553089,271.67523,9.701542,-12.915015,269.6045,0.5587433,-3.2134733,5.8515472,284.59024,31.728302
2019-01-15 12:30:00,10.368028,274.05176,6.480881,-10.575502,269.66248,0.5587208,-4.0946217,3.887147,284.62726,21.150776
2019-01-15 13:00:00,5.1829667,276.42828,3.2602203,-8.235991,269.72046,0.55869836,-4.97577,1.9227464,284.66428,10.573252
2019-01-15 13:30:00,2.5914834,272.62314,1.6301101,-11.49174,269.7433,0.5586802,-9.8616295,0.9613732,284.11487,5.286626
2019-01-15 14:00:00,0.0,268.818,9.999997e-16,-14.74749,269.7661,0.55866206,-14.74749,-9.999997e-16,283.5655,0.0
2019-01-15 14:30:00,0.0,271.70807,9.999997e-16,-11.870001,269.80994,0.5586457,-11.870001,-9.999997e-16,283.5781,0.0
2019-01-15 15:00:00,0.0,274.59818,9.999997e-16,-8.992512,269.85376,0.5586294,-8.992512,-9.999997e-16,283.5907,0.0
2019-01-15 15:30:00,0.0,275.46417,9.999997e-16,-8.247051,269.89587,0.55861354,-8.247051,-9.999997e-16,283.71124,0.0
2019-01-15 16:00:00,0.0,276.3302,9.999997e-16,-7.50159,269.938,0.5585976,-7.50159,-9.999997e-16,283.8318,0.0
2019-01-15 16:30:00,0.0,275.1309,9.999997e-16,-8.598751,269.95544,0.5585784,-8.598751,-9.999997e-16,283.72964,0.0
2019-01-15 17:00:00,0.0,273.93158,9.999997e-16,-9.695912,269.9729,0.55855906,-9.695912,-9.999997e-16,283.6275,0.0
2019-01-15 17:30:00,0.0,273.10617,9.999997e-16,-10.381853,269.92346,0.5585413,-10.381853,-9.999997e-16,283.48804,0.0
2019-01-15 18:00:00,0.0,272.28076,9.999997e-16,-11.067795,269.87402,0.5585235,-11.067795,-9.999997e-16,283.34857,0.0
2019-01-15 18:30:00,0.0,272.34045,9.999997e-16,-10.377688,269.83923,0.5585019,-10.377688,-9.999997e-16,282.71814,0.0
2019-01-15 19:00:00,0.0,272.40015,9.999997e-16,-9.687582,269.80444,0.5584803,-9.687582,-9.999997e-16,282.08774,0.0
2019-01-15 19:30:00,0.0,273.07587,9.999997e-16,-9.047585,269.74304,0.55846405,-9.047585,-9.999997e-16,282.12347,0.0
2019-01-15 20:00:00,0.0,273.7516,9.999997e-16,-8.407588,269.68164,0.55844784,-8.407588,-9.999997e-16,282.15918,0.0
2019-01-15 20:30:00,0.0,272.89566,9.999997e-16,-9.273083,269.6211,0.55843186,-9.273083,-9.999997e-16,282.16876,0.0
2019-01-15 21:00:00,0.0,272.03973,9.999997e-16,-10.138577,269.56055,0.55841595,-10.138577,-9.999997e-16,282.1783,0.0
2019-01-15 21:30:00,0.0,271.3919,9.999997e-16,-10.755917,269.62878,0.5584252,-10.755917,-9.999997e-16,282.14783,0.0
2019-01-15 22:00:00,0.0,270.74405,9.999997e-16,-11.373255,269.69702,0.5584344,-11.373255,-9.999997e-16,282.1173,0.0
2019-01-15 22:30:00,0.0,268.72034,9.999997e-16,-13.219972,269.7002,0.55843496,-13.219972,-9.999997e-16,281.9403,0.0
2019-01-15 23:00:00,0.0,266.6966,9.999997e-16,-15.066689,269.70337,0.55843544,-15.066689,-9.999997e-16,281.76328,0.0
2019-01-15 23:30:00,0.0,264.88715,9.999997e-16,-16.638977,269.74048,0.558433,-16.638977,-9.999997e-16,281.52612,0.0
2019-01-16 00:00:00,0.0,263.0777,9.999997e-16,-18.211267,269.7776,0.55843055,-18.211267,-9.999997e-16,281.28897,0.0
2019-01-16 00:30:00,0.0,262.0213,9.999997e-16,-19.04191,269.812,0.5584234,-19.04191,-9.999997e-16,281.06323,0.0
2019-01-16 01:00:00,0.0,260.96494,9.999997e-16,-19.872553,269.84644,0.5584162,-19.872553,-9.999997e-16,280.8375,0.0
2019-01-16 01:30:00,0.0,264.38104,9.999997e-16,-16.59393,269.8734,0.55840945,-16.59393,-9.999997e-16,280.97498,0.0
2019-01-16 02:00:00,0.0,267.79715,9.999997e-16,-13.315305,269.9004,0.5584027,-13.315305,-9.999997e-16,281.11246,0.0
2019-01-16 02:30:00,0.0,265.97467,9.999997e-16,-14.917061,269.85962,0.55840373,-14.917061,-9.999997e-16,280.89175,0.0
2019-01-16 03:00:00,0.0,264.15222,9.999997e-16,-16.518818,269.81885,0.5584047,-16.518818,-9.999997e-16,280.67105,0.0
2019-01-16 03:30:00,0.0,260.9901,9.999997e-16,-19.143898,269.8827,0.55842304,-19.143898,-9.999997e-16,280.134,0.0
2019-01-16 04:00:00,0.0,257.82797,9.999997e-16,-21.768976,269.94653,0.55844146,-21.768976,-9.999997e-16,279.59695,0.0
2019-01-16 04:30:00,0.0,257.1453,9.999997e-16,-21.976763,269.88806,0.55843985,-21.976763,-9.999997e-16,279.12207,0.0
2019-01-16 05:00:00,0.0,256.46262,9.999997e-16,-22.18455,269.8296,0.55843824,-22.18455,-9.999997e-16,278.64716,0.0
2019-01-16 05:30:00,0.0,260.84186,9.999997e-16,-17.787264,269.69055,0.5584308,-17.787264,-9.999997e-16,278.6291,0.0
2019-01-16 06:00:00,0.0,265.22107,9.999997e-16,-13.389979,269.5515,0.5584234,-13.389979,-9.999997e-16,278.61105,0.0
2019-01-16 06:30:00,0.0,263.23456,9.999997e-16,-14.784941,269.38745,0.55841196,-14.784941,-9.999997e-16,278.0195,0.0
2019-01-16 07:00:00,0.0,261.24805,9.999997e-16,-16.179901,269.2234,0.5584006,-16.179901,-9.999997e-16,277.42795,0.0
2019-01-16 07:30:00,0.1590093,263.99463,0.1020853,-12.912188,269.156,0.5583906,-12.810102,0.056923993,276.90683,0.32437894
2019-01-16 08:00:00,0.3180186,266.74124,0.2041706,-9.644473,269.08862,0.55838066,-9.440303,0.113847986,276.3857,0.6487579
2019-01-16 08:30:00,6.427546,264.9654,3.9983208,-11.036434,269.09082,0.55836177,-7.038113,2.4292252,276.00183,13.112193
2019-01-16 09:00:00,12.537073,263.18954,7.792471,-12.428394,269.09302,0.55834293,-4.6359234,4.744602,275.61795,25.575628
2019-01-16 09:30:00,20.205732,259.57446,12.524832,-15.757035,269.01843,0.5583084,-3.2322035,7.6809006,275.33148,41.219692
2019-01-16 10:00:00,27.874392,255.95935,17.257193,-19.085676,268.94385,0.5582739,-1.8284836,10.617199,275.045,56.863758
2019-01-16 10:30:00,32.44684,253.53369,20.13029,-21.217308,269.0371,0.5582576,-1.0870199,12.31655,274.75098,66.19155
2019-01-16 11:00:00,37.019287,251.10802,23.003386,-23.348942,269.13037,0.5582413,-0.34555626,14.015902,274.45697,75.51934
2019-01-16 11:30:00,32.48317,249.6688,20.202602,-24.350529,269.1582,0.5582213,-4.1479263,12.280564,274.01932,66.265656
2019-01-16 12:00:00,27.947048,248.22955,17.401821,-25.352118,269.18604,0.55820125,-7.9502964,10.545227,273.58167,57.01198
2019-01-16 12:30:00,18.250113,253.10455,11.389952,-20.364616,269.2329,0.558184,-8.974664,6.860161,273.46918,37.230232
2019-01-16 13:00:00,8.553178,257.97955,5.3780828,-15.377113,269.2798,0.5581668,-9.999031,3.175095,273.35666,17.448483
2019-01-16 13:30:00,4.279791,258.6618,2.6890414,-14.493418,269.23108,0.5581498,-11.804377,1.5907495,273.1552,8.730773
2019-01-16 14:00:00,0.0064038257,259.3441,9.999997e-16,-13.609721,269.18237,0.5581328,-13.609721,0.0064038257,272.9538,0.013063804
2019-01-16 14:30:00,0.0032019129,257.33252,9.999997e-16,-15.398584,269.15942,0.55811715,-15.398584,0.0032019129,272.73108,0.006531902
2019-01-16 15:00:00,0.0,255.32095,9.999997e-16,-17.187447,269.13647,0.5581015,-17.187447,-9.999997e-16,272.5084,0.0
2019-01-16 15:30:00,0.0,257.85614,9.999997e-16,-14.749699,269.28223,0.55808735,-14.749699,-9.999997e-16,272.60583,0.0
2019-01-16 16:00:00,0.0,260.39136,9.999997e-16,-12.311951,269.42798,0.5580733,-12.311951,-9.999997e-16,272.7033,0.0
2019-01-16 16:30:00,0.0,259.0351,9.999997e-16,-13.577019,269.48633,0.55807257,-13.577019,-9.999997e-16,272.61212,0.0
2019-01-16 17:00:00,0.0,257.67886,9.999997e-16,-14.842087,269.54468,0.5580719,-14.842087,-9.999997e-16,272.52094,0.0
2019-01-16 17:30:00,0.0,258.83575,9.999997e-16,-13.718565,269.59448,0.5580606,-13.718565,-9.999997e-16,272.55432,0.0
2019-01-16 18:00:00,0.0,259.99268,9.999997e-16,-12.595043,269.6443,0.55804926,-12.595043,-9.999997e-16,272.5877,0.0
2019-01-16 18:30:00,0.0,258.81097,9.999997e-16,-13.639431,269.70398,0.5580411,-13.639431,-9.999997e-16,272.4504,0.0
2019-01-16 19:00:00,0.0,257.6293,9.999997e-16,-14.683819,269.76367,0.55803293,-14.683819,-9.999997e-16,272.3131,0.0
2019-01-16 19:30:00,0.0,258.45602,9.999997e-16,-13.746534,269.69263,0.55802524,-13.746534,-9.999997e-16,272.20258,0.0
2019-01-16 20:00:00,0.0,259.28275,9.999997e-16,-12.809251,269.62158,0.5580176,-12.809251,-9.999997e-16,272.092,0.0
2019-01-16 20:30:00,0.0,261.35748,9.999997e-16,-11.010714,269.56714,0.5580117,-11.010714,-9.999997e-16,272.3682,0.0
2019-01-16 21:00:00,0.0,263.4322,9.999997e-16,-9.212177,269.5127,0.5580058,-9.212177,-9.999997e-16,272.64438,0.0
2019-01-16 21:30:00,0.0,262.7593,9.999997e-16,-9.6316185,269.28027,0.55820715,-9.6316185,-9.999997e-16,272.39093,0.0
2019-01-16 22:00:00,0.0,262.08643,9.999997e-16,-10.05106,269.04785,0.5584085,-10.05106,-9.999997e-16,272.13748,0.0
2019-01-16 22:30:00,0.0,260.71356,9.999997e-16,-10.759394,269.0415,0.55840087,-10.759394,-9.999997e-16,271.47296,0.0
2019-01-16 23:00:00,0.0,259.3407,9.999997e-16,-11.467727,269.03516,0.55839324,-11.467727,-9.999997e-16,270.8084,0.0
2019-01-16 23:30:00,0.0,261.38702,9.999997e-16,-9.581655,268.9734,0.55838645,-9.581655,-9.999997e-16,270.96866,0.0
2019-01-17 00:00:00,0.0,263.43332,9.999997e-16,-7.695583,268.91162,0.5583797,-7.695583,-9.999997e-16,271.1289,0.0
2019-01-17 00:30:00,0.0,265.01312,9.999997e-16,-6.262661,268.82092,0.55836296,-6.262661,-9.999997e-16,271.27576,0.0
2019-01-17 01:00:00,0.0,266.5929,9.999997e-16,-4.8297386,268.73022,0.55834615,-4.8297386,-9.999997e-16,271.42264,0.0
2019-01-17 01:30:00,0.0,265.9593,9.999997e-16,-5.293494,268.71838,0.5583375,-5.293494,-9.999997e-16,271.2528,0.0
2019-01-17 02:00:00,0.0,265.32568,9.999997e-16,-5.7572503,268.70654,0.55832887,-5.7572503,-9.999997e-16,271.08295,0.0
2019-01-17 02:30:00,0.0,263.18195,9.999997e-16,-7.481717,268.62476,0.5583128,-7.481717,-9.999997e-16,270.6637,0.0
2019-01-17 03:00:00,0.0,261.03824,9.999997e-16,-9.206183,268.54297,0.55829674,-9.206183,-9.999997e-16,270.24442,0.0
2019-01-17 03:30:00,0.0,258.96576,9.999997e-16,-10.846742,268.3994,0.55829245,-10.846742,-9.999997e-16,269.8125,0.0
2019-01-17 04:00:00,0.0,256.89328,9.999997e-16,-12.4873,268.25586,0.55828816,-12.4873,-9.999997e-16,269.38058,0.0
2019-01-17 04:30:00,0.0,255.30197,9.999997e-16,-13.418247,268.28174,0.55827296,-13.418247,-9.999997e-16,268.7202,0.0
2019-01-17 05:00:00,0.0,253.71068,9.999997e-16,-14.349194,268.30762,0.5582577,-14.349194,-9.999997e-16,268.05988,0.0
2019-01-17 05:30:00,0.0,254.26248,9.999997e-16,-13.699322,268.50427,0.5582601,-13.699322,-9.999997e-16,267.9618,0.0
2019-01-17 06:00:00,0.0,254.81429,9.999997e-16,-13.049449,268.70093,0.55826247,-13.049449,-9.999997e-16,267.86374,0.0
2019-01-17 06:30:00,0.0,259.00104,9.999997e-16,-7.457074,268.73853,0.5582664,-7.457074,-9.999997e-16,266.4581,0.0
2019-01-17 07:00:00,0.0,263.18777,9.999997e-16,-1.8646995,268.77612,0.55827034,-1.8646995,-9.999997e-16,265.05246,0.0
2019-01-17 07:30:00,0.20306498,259.49603,0.13015853,-4.7148347,268.6234,0.5582547,-4.5846763,0.07290645,264.21085,0.41425255
2019-01-17 08:00:00,0.40612996,255.80426,0.26031706,-7.5649695,268.4707,0.55823904,-7.3046527,0.1458129,263.36923,0.8285051
2019-01-17 08:30:00,6.0027466,255.25711,3.7178543,-8.952659,268.38757,0.55821925,-5.234804,2.2848923,264.20978,12.245603
2019-01-17 09:00:00,11.599363,254.70998,7.1753917,-10.340347,268.30444,0.55819947,-3.1649556,4.4239717,265.05032,23.6627
2019-01-17 09:30:00,17.611176,252.33865,10.884279,-13.289797,267.6725,0.55789566,-2.4055178,6.7268953,265.62845,35.926796
2019-01-17 10:00:00,23.622986,249.96733,14.593166,-16.239246,267.04053,0.55759186,-1.64608,9.0298195,266.20657,48.19089
2019-01-17 10:30:00,28.386831,248.61969,17.54903,-17.609623,267.07886,0.5575861,-0.060591698,10.8378,266.2293,57.909134
2019-01-17 11:00:00,33.150677,247.27206,20.504896,-18.98,267.1172,0.55758023,1.5248966,12.645781,266.25208,67.62738
2019-01-17 11:30:00,30.398975,247.98923,18.848835,-18.160498,267.11914,0.5575677,0.6883364,11.550141,266.14972,62.01391
2019-01-17 12:00:00,27.647274,248.7064,17.192772,-17.340996,267.1211,0.55755514,-0.14822388,10.454502,266.0474,56.400436
2019-01-17 12:30:00,18.827547,247.67084,11.728954,-17.776245,267.22424,0.557544,-6.04729,7.098593,265.44708,38.408195
2019-01-17 13:00:00,10.007821,246.63525,6.2651367,-18.211493,267.3274,0.5575329,-11.946356,3.7426844,264.84674,20.415955
2019-01-17 13:30:00,5.0135164,244.53613,3.1389723,-19.399792,267.3479,0.55751806,-16.260818,1.8745441,263.9359,10.227573
2019-01-17 14:00:00,0.01921148,242.43701,0.012807651,-20.58809,267.3684,0.5575032,-20.575283,0.006403829,263.02512,0.03919142
2019-01-17 14:30:00,0.00960574,243.81714,0.0064038257,-18.806026,267.35437,0.5574929,-18.799623,0.0032019145,262.62317,0.01959571
2019-01-17 15:00:00,0.0,245.19728,9.999997e-16,-17.023964,267.34033,0.5574826,-17.023964,-9.999997e-16,262.22125,0.0
2019-01-17 15:30:00,0.0,243.49823,9.999997e-16,-18.219976,267.46887,0.5574674,-18.219976,-9.999997e-16,261.7182,0.0
2019-01-17 16:00:00,0.0,241.79918,9.999997e-16,-19.415989,267.5974,0.5574522,-19.415989,-9.999997e-16,261.21518,0.0
2019-01-17 16:30:00,0.0,238.64783,9.999997e-16,-21.803411,267.58997,0.5574336,-21.803411,-9.999997e-16,260.45123,0.0
2019-01-17 17:00:00,0.0,235.49648,9.999997e-16,-24.190834,267.58252,0.55741495,-24.190834,-9.999997e-16,259.68732,0.0
